"codigo";"nombre";"nombre_especifico";"departamento";"unidad_responsable";"ruta";"tipo_actuacion";"tipo_procedimiento";"inicio_tramite";"ambito";"nivel_administrativo";"codigo_sia";"fecha_actualizacion_sia";"fecha_publicacion";"fecha_ultima_modificacion";"familia";"fecha_inicio";"fecha_fin";"observaciones_plazo"
2335;"Enajenación de las parcelas sobrantes realizadas por las Entidades Locales.";"_U";"Viceconsejería de Administraciones Publicas y Transparencia";"Consejería de Administraciones Públicas, Justicia y Seguridad";"Gobierno de Canarias >> Consejería de Administraciones Públicas, Justicia y Seguridad >> Viceconsejería de Administraciones Publicas y Transparencia >> Servicio de Administración Local";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220893";"2022-06-27 22:00:08.181";"2022-06-27 11:22:00.937";"27/06/2022 11:22";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2336;"Autorización de actividades potencialmente contaminadoras de la atmósfera";"_U";"Dirección General  Lucha contra el cambio climático y Medio ambiente";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General  Lucha contra el cambio climático y Medio ambiente >> Srv. Prevención y Control Contaminación";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220649";"2022-07-12 22:00:10.284";"2021-10-04 13:56:39.18";"12/07/2022 08:24";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2337;"Homologación de acciones formativas organizadas por instituciones públicas y privadas";"_U";"Dirección General de Seguridad y Emergencia";"Consejería de Administraciones Públicas, Justicia y Seguridad";"Gobierno de Canarias >> Consejería de Administraciones Públicas, Justicia y Seguridad >> Dirección General de Seguridad y Emergencia >> Formación";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220410";"2020-06-23 21:15:14.321";"2020-06-23 08:26:31.941";"23/06/2020 08:26";"Otras";"_Z";"_Z";"_U"
2348;"Autorización ambiental integrada";"_U";"Dirección General  Lucha contra el cambio climático y Medio ambiente";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General  Lucha contra el cambio climático y Medio ambiente >> Srv. Prevención y Control Contaminación";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220560";"2022-09-28 22:00:15.694";"2022-09-28 15:04:01.891";"28/09/2022 15:04";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2349;"Autorización de emisión de gases de efecto invernadero";"_U";"Dirección General  Lucha contra el cambio climático y Medio ambiente";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General  Lucha contra el cambio climático y Medio ambiente >> Srv. Prevención y Control Contaminación";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220874";"2022-04-13 22:00:21.159";"2022-04-13 08:39:00.162";"13/04/2022 08:39";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2351;"Inscripción en el Registro EMAS (gestión y auditoría medioambiental).";"_U";"Viceconsejería lucha contra el cambio climático";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Srv. Económico-Administrativo";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220591";"2022-04-19 22:00:18.878";"2022-04-19 07:24:13.139";"19/04/2022 07:24";"Registros Administrativos";"_Z";"_Z";"_U"
2366;"Autorizaciones en la zona de servidumbre de protección del dominio público marítimo-terrestre.";"_U";"Dirección General Planificación Territorial, Transición Ecológica y Aguas";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería Planificación Territorial y Transición Ecológica >> Dirección General Planificación Territorial, Transición Ecológica y Aguas >> Área: Srv. Ordenación Litoral Occ.";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220803";"2022-02-04 23:00:14.523";"2022-02-04 13:55:49.125";"04/02/2022 13:55";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2369;"Autorización de uso de especies cinegéticas y de métodos de captura prohibidos";"_U";"Dirección General  Lucha contra el cambio climático y Medio ambiente";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General  Lucha contra el cambio climático y Medio ambiente >> Servicio Biodiversidad";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220536";"2022-03-18 23:00:06.432";"2022-03-18 12:54:14.456";"18/03/2022 12:54";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2372;"Autorización definitiva para centros y servicios sociosanitarios de atención a personas drogodependientes.";"_U";"Dirección General de Salud Pública";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección General de Salud Pública >> Servicio Coordinación Administrativa";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220411";"2022-03-03 23:00:03.404";"2022-03-03 14:07:29.255";"03/03/2022 14:07";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2383;"Autorización de criterios de distribución del tronco de propinas de Casinos de Juego y de sus modificaciones.";"_U";"Viceconsejería de Administraciones Publicas y Transparencia";"Consejería de Administraciones Públicas, Justicia y Seguridad";"Gobierno de Canarias >> Consejería de Administraciones Públicas, Justicia y Seguridad >> Viceconsejería de Administraciones Publicas y Transparencia >> Servicio de Gestión del Juego S/C de Tenerife";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220768";"2021-05-07 22:00:03.912";"2021-05-07 11:19:45.569";"07/05/2021 11:19";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2385;"Aplazamiento del pago de hasta un año del Impuesto sobre Sucesiones y Donaciones.";"_U";"Agencia Tributaria Canaria";"Consejería de Hacienda, Presupuestos y Asuntos Europeos";"Gobierno de Canarias >> Consejería de Hacienda, Presupuestos y Asuntos Europeos >> Agencia Tributaria Canaria >> Dirección >> Subdirección Gestión Tributaria >> Dependencia de Tributos Cedidos";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 2: Descarga formularios";"220674";"2021-06-29 22:00:06.048";"2021-06-29 12:45:09.026";"29/06/2021 12:45";"Gestión Tributaria";"_Z";"_Z";"_U"
2388;"Cambio de Titularidad - Forma Jurídica del Centro/ Entidad de Formación Acreditada/Inscrita";"_U";"Servicio Canario de Empleo (SCE)";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Servicio Canario de Empleo (SCE) >> Subdirección de Formación >> Servicio de Formación II";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220492";"2022-06-30 22:00:08.402";"2022-06-30 12:34:21.934";"30/06/2022 12:34";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2389;"Autorización de cambio de ubicación/domicilio del Centro de Formación Acreditado/Inscrito";"_U";"Servicio Canario de Empleo (SCE)";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Servicio Canario de Empleo (SCE) >> Subdirección de Formación >> Servicio de Formación II";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220467";"2021-08-04 22:00:10.093";"2021-08-04 09:16:57.716";"04/08/2021 09:16";"Homologaciones";"_Z";"_Z";"_U"
2390;"Acreditación/Inscripción de Centros/ Entidades de Formación  para la impartición de Formación Profesional para el Empleo.";"_U";"Servicio Canario de Empleo (SCE)";"Consejería de Economía, Conocimiento y Empleo";"Gobierno de Canarias >> Consejería de Economía, Conocimiento y Empleo >> Servicio Canario de Empleo (SCE) >> Subdirección de Formación";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220468";"2022-06-30 22:00:08.402";"2022-06-30 12:33:44.396";"30/06/2022 12:33";"Homologaciones";"_Z";"_Z";"_U"
2391;"Autorización a los centros de buceo para la práctica y/o enseñanza de actividades deportivas-recreativas subacuáticas";"_U";"Dirección General de Pesca";"Consejería de Agricultura, Ganadería y Pesca";"Gobierno de Canarias >> Consejería de Agricultura, Ganadería y Pesca >> Viceconsejería del Sector Primario >> Dirección General de Pesca >> Servicio de Estructuras Pesqueras";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220791";"2020-10-05 21:00:04.796";"2020-10-05 09:10:07.02";"05/10/2020 09:10";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2622;"Compensaciones  por alojamiento, manutención y desplazamiento en transporte no concertado de pacientes del Servicio Canario de la Salud y sus acompañantes.";"_U";"Servicio Canario de la Salud (SCS)";"Consejería de Sanidad";"Gobierno de Canarias >> Consejería de Sanidad >> Servicio Canario de la Salud (SCS) >> Dirección de Área de Salud de Tenerife";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220662";"2021-03-16 23:00:15.449";"2021-03-16 11:26:02.281";"16/03/2021 11:26";"Prestaciones Sociales y Sanitarias";"_Z";"_Z";"_U"
2637;"Autorización administrativa de instalaciones eléctricas de distribución de media tensión";"_U";"Dirección General de Energía";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General de Energía >> Área de Energía >> Servicio instalaciones energéticas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220350";"2022-02-24 23:00:10.54";"2022-02-24 08:45:58.876";"24/02/2022 08:45";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2638;"Autorización de puesta en servicio de instalaciones eléctricas de distribución de media tensión";"_U";"Dirección General de Energía";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General de Energía >> Área de Energía >> Servicio instalaciones energéticas";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220351";"2022-02-24 23:00:10.54";"2022-02-24 08:44:36.913";"24/02/2022 08:44";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2642;"Autorización administrativa de instalaciones eléctricas de transporte o generación gestionable";"_U";"Dirección General de Energía";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General de Energía >> Área de Energía >> Servicio transporte y gener. en reg. ord.";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220353";"2022-04-18 22:00:11.266";"2022-04-18 10:14:13.828";"18/04/2022 10:14";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2643;"Autorización de puesta en servicio de instalaciones eléctricas de transporte o generación gestionable";"_U";"Dirección General de Energía";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General de Energía >> Área de Energía >> Servicio transporte y gener. en reg. ord.";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220354";"2022-04-20 22:00:17.061";"2022-04-20 10:29:45.608";"20/04/2022 10:29";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2688;"Declaración previa a la prestación de servicios por Guías establecidos en otros Estados de la Unión Europea.";"_U";"Dirección General de Ordenación y Promoción Turística";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de Turismo >> Dirección General de Ordenación y Promoción Turística >> Servicio de Estudio e Investigación";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"221111";"2022-05-11 22:00:11.038";"2022-05-11 11:23:24.289";"11/05/2022 11:23";"Declaraciones Responsables";"_Z";"_Z";"_U"
2713;"Autorización de puesta en servicio de instalaciones de producción de energía eléctrica a partir de fuentes de energía renovables, cogeneración y residuos.";"_U";"Dirección General de Energía";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General de Energía >> Área de Energía >> Servicio combust. y energías renovables";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220618";"2021-08-31 22:00:04.626";"2021-08-31 13:15:42.749";"31/08/2021 13:15";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2715;"Autorización de licencia comercial a grandes establecimientos comerciales y centros comerciales.";"_U";"Dirección General de Comercio y Consumo";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Comercio y Consumo >> Servicio de planificación comercial";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220359";"2022-07-28 22:00:10.221";"2022-07-28 10:05:33.842";"28/07/2022 10:05";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2719;"Autorización de licencia comercial a grandes establecimientos comerciales discontinuos.";"_U";"Dirección General de Comercio y Consumo";"Consejería de Turismo, Industria y Comercio";"Gobierno de Canarias >> Consejería de Turismo, Industria y Comercio >> Viceconsejería de industria, comercio y consumo >> Dirección General de Comercio y Consumo >> Servicio de planificación comercial";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220360";"2022-05-12 22:00:09.753";"2022-05-12 10:03:50.007";"12/05/2022 10:03";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
2721;"Autorización administrativa de instalaciones de producción de energía eléctrica a partir de fuentes de energía renovables, cogeneración y residuos..";"_U";"Dirección General de Energía";"Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial";"Gobierno de Canarias >> Consejería de Transición Ecológica, Lucha contra el Cambio Climático y Planificación Territorial >> Viceconsejería lucha contra el cambio climático >> Dirección General de Energía >> Área de Energía >> Servicio combust. y energías renovables";"PROCEDIMIENTO";"OTRO_PROCEDIMIENTO";"INTERESADO";"ESPECIFICO";"Nivel 4: Tramitación electrónica completa";"220619";"2021-08-31 22:00:04.626";"2021-08-31 13:05:20.631";"31/08/2021 13:05";"Autorizaciones, Licencias y Permisos";"_Z";"_Z";"_U"
